"Anatomical Strucures, Cell Types and Biomarkers Table for Vasculature v1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Griffin Weber; Sujin Lee; Rajeev Malhotra; Marc Halushka; Avinash Boppana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2597-881X; 0000-0002-6692-6880; 0000-0003-0120-4630; 0000-0002-7112-7389; 0000-0003-0834-8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy. Philadelphia, PA: Saunders/Elsevier. 2006.; Gray H. Gray's Anatomy: The Anatomical Basis of Clinical Practice (40th ed.). Churchill-Livingstone, Elsevier. 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,10.48539/HBM426.GZPN.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,3/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,AS/8,AS/8/LABEL,AS/8/ID,AS/9,AS/9/LABEL,AS/9/ID,AS/10,AS/10/LABEL,AS/10/ID,AS/11,AS/11/LABEL,AS/11/ID,AS/12,AS/12/LABEL,AS/12/ID,AS/13,AS/13/LABEL,AS/13/ID,AS/14,AS/14/LABEL,AS/14/ID,AS/15,AS/15/LABEL,AS/15/ID,AS/16,AS/16/LABEL,AS/16/ID,AS/17,AS/17/LABEL,AS/17/ID,AS/18,AS/18/LABEL,AS/18/ID,AS/19,AS/19/LABEL,AS/19/ID,CT/1,CT/1/LABEL,CT/1/ID,BG/1,BG/1/LABEL,BG/1/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,facial artery,facial artery,UBERON:0001612,tonsillar branch of facial artery,Tonsillar artery,fma49558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Tonsillar_branch_of_the_facial_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,lingual artery,lingual artery,UBERON:0001610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Lingual_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,lingual artery,lingual artery,UBERON:0001610,deep lingual artery,Third part of lingual artery,fma49532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Lingual_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,lingual artery,lingual artery,UBERON:0001610,dorsal lingual artery,Dorsal lingual artery,fma49546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,"Lettau J, Bordoni B. Anatomy, Head and Neck, Lingual Artery. [Updated 2020 Jul 27]. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2020 Jan-. Available from: https://www.ncbi.nlm.nih.gov/books/NBK554513/",,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,lingual artery,lingual artery,UBERON:0001610,sublingual artery,sublingual artery,UBERON:0001611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Lingual_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Maxillary_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,accessory meningeal artery,Accessory meningeal artery,fma79467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Accessory_meningeal_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,alveolar artery,alveolar artery,UBERON:0009654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,http://purl.obolibrary.org/obo/UBERON_0009654,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,anterior deep temporal artery,Anterior deep temporal artery,fma49745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Deep_temporal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,anterior tympanic artery,Anterior tympanic artery,fma49692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Anterior_tympanic_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,artery of pterygoid canal,Artery of pterygoid canal,fma85528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Artery_of_the_pterygoid_canal,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,buccal artery,buccal artery,UBERON:0001618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Buccal_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,deep auricular artery,deep auricular artery,UBERON:0014695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Deep_auricular_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,descending palatine artery,Descending palatine artery,fma49791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Descending_palatine_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,descending palatine artery,Descending palatine artery,fma49791,greater palatine artery,greater palatine artery,UBERON:0006664,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Greater_palatine_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,descending palatine artery,Descending palatine artery,fma49791,lesser palatine artery,Lesser palatine artery,fma49796,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Lesser_palatine_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,descending palatine artery,Descending palatine artery,fma49791,posterior palatine artery,posterior palatine artery,UBERON:3010417,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,"Green, R. Bramble (Ronald Bramble). A Manual of Human Anatomy for Dental Students. Philadelphia: W. B. Saunders, 1923.",,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,inferior alveolar artery,inferior alveolar artery,UBERON:0014693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_alveolar_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,inferior alveolar artery,inferior alveolar artery,UBERON:0014693,incisor artery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_alveolar_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,inferior alveolar artery,inferior alveolar artery,UBERON:0014693,mental artery,mental artery,UBERON:0001617,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_alveolar_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,infraorbital artery,infraorbital artery,UBERON:0004646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Infraorbital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,infraorbital artery,infraorbital artery,UBERON:0004646,anterior superior alveolar artery,Anterior superior alveolar artery,fma49771,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Anterior_superior_alveolar_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,masseteric artery,masseteric artery,UBERON:0013648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Masseteric_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,middle meningeal artery,middle meningeal artery,UBERON:0010250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Middle_meningeal_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,pharyngeal branch of maxillary artery,Pharyngeal branch of the maxillary artery,fma0327481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://www.kenhub.com/en/library/anatomy/maxillary-artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,posterior deep temporal artery,Posterior deep temporal artery,fma49746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Deep_temporal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,posterior superior alveolar artery,posterior superior alveolar artery,UBERON:0018397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Posterior_superior_alveolar_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,pterygoid branches of maxillary artery,Pterygoid branch of maxillary artery,fma49751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Pterygoid_branches_of_maxillary_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,maxillary artery,maxillary artery,UBERON:0001616,sphenopalatine artery,Sphenopalatine artery,fma49804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Sphenopalatine_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Occipital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,auricular branch of occipital artery,Auricular branch of occipital artery,fma49602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Auricular_branch_of_occipital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,descending branch of occipital artery,Descending branch of occipital artery,fma49608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Descending_branch_of_occipital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,mastoid branch of occipital artery,Mastoid artery,fma49599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://www.kenhub.com/en/library/anatomy/occipital-artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,meningeal branch of occipital artery,Meningeal branch of occipital artery,fma49618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Meningeal_branch_of_occipital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,muscular branch of occipital artery,Muscular branch of occipital artery,fma49621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Occipital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,sternocleidomastoid artery,Sternocleidomastoid artery,fma49477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Sternocleidomastoid_branches_of_occipital_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,common carotid artery,common carotid artery plus branches,UBERON:0001530,external carotid artery,external carotid artery,UBERON:0001070,occipital artery,occipital artery,UBERON:0001613,stylomastoid branch of occipital artery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Occipital_artery,,
